@relation DFED_10_BOW_weka-weka.filters.unsupervised.attribute.NumericToNominal-R1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute Class {0,1}
@attribute TextLength numeric
@attribute 2e numeric
@attribute bank numeric
@attribute br numeric
@attribute div numeric
@attribute million numeric
@attribute money numeric
@attribute mr numeric
@attribute nbsp numeric
@attribute transaction numeric
@attribute transfer numeric

@data
0,0.000103,0,0,0,0,0,0,0,0,0,0
0,0.000026,0,0,0,0,0,0,0,0,0,0
0,0.000258,0,0,0,0,0,0,0,0,0,0
1,0.011718,0,0.041667,0,0,0.028571,0,0.008621,0,0,1
0,0.000387,0,0,0,0,0,0,0,0,0,0
0,0.002075,0,0,0,0,0,0,0,0,0,0
0,0.003107,0,0,0,0,0,0,0,0,0,0
0,0.001805,0,0,0,0,0,0,0,0,0,0
0,0.019672,0,0,0,0,0,0,0,0,0,0
1,0.026981,0,0.208333,0,0,0,0,0.008621,0,0.0625,0
1,0.03527,0,0,0,0,0.028571,0.027027,0,0,0,0
0,0.001134,0,0,0,0,0,0,0,0,0,0
1,0.023668,0,0,0,0,0,0,0.008621,0,0,0
0,0.001573,0,0,0,0,0,0,0,0,0,0
0,0.00379,0,0,0,0,0,0,0,0,0,0
1,0.036404,0.001636,0.291667,0,0,0.028571,0.011583,0.043103,0,0.3125,0
1,0.024558,0,0,0,0,0.028571,0.011583,0,0,0.0625,0
0,0.000026,0,0,0,0,0,0,0,0,0,0
0,0.000413,0,0,0,0,0,0,0,0,0,0
1,0.015121,0,0,0,0,0.028571,0.003861,0,0,0,0
1,0.025086,0,0,0,0,0.028571,0.007722,0.008621,0,0.125,2
0,0.001006,0,0,0,0,0,0,0,0,0,0
0,0.001882,0,0,0,0,0,0,0,0,0,0
1,0.025576,0,0,0,0,0,0.015444,0,0,0,1
0,0.001702,0,0,0,0,0,0,0,0,0,0
1,0.02341,0,0.208333,0,0,0.028571,0.015444,0,0,0,0
0,0.016256,0,0,0,0,0,0,0,0,0,0
0,0.011305,0,0,0,0,0,0,0,0,0,0
0,0.000026,0,0,0,0,0,0,0,0,0,0
0,0.000928,0,0,0,0,0,0,0,0,0,0
0,0.000232,0,0,0,0,0,0,0,0,0,0
1,0.020729,0,0.041667,0,0,0.028571,0,0,0,0.125,1
1,0.009178,0,0.041667,0,0,0,0,0.008621,0,0.0625,0
0,0.001212,0,0,0,0,0,0,0,0,0,0
0,0.000271,0,0,0,0,0,0,0,0,0,0
1,0.02457,0,0,0,0,0.028571,0.019305,0.017241,0,0,0
0,0.000864,0,0,0,0,0,0,0,0,0,0
1,0.015908,0,0,0,0,0.028571,0.011583,0.008621,0,0,1
1,0.026569,0,0,0,0,0.057143,0.007722,0.017241,0,0.125,2
1,0.015263,0,0.041667,0,0,0,0,0,0,0.1875,1
0,0.001689,0,0,0,0,0,0,0,0,0,0
1,0.040491,0,0.125,0.044118,0,0.114286,0.015444,0.017241,0.011925,0.125,4
0,0.000193,0,0,0,0,0,0,0,0,0,0
0,0.002772,0,0,0,0,0,0,0,0,0,1
0,0.002436,0,0,0,0,0,0,0,0,0,0
0,0.049811,0,0.125,0,0,0,0,0,0,0,0
0,0.000451,0,0,0,0,0,0,0,0,0,0
0,0.003442,0,0,0,0,0,0,0,0,0,0
0,0.000155,0,0,0,0,0,0,0,0,0,0
1,0.03215,0.004499,0,0,0,0.057143,0.019305,0,0,0,0
0,0.001199,0,0,0,0,0,0,0,0,0,0
0,0.003339,0,0,0,0,0,0,0,0,0,0
1,0.028567,0,0.208333,0,0,0.057143,0.007722,0.025862,0,0,0
0,0.00174,0,0,0,0,0,0,0,0,0,0
0,0.001921,0,0,0,0,0,0,0,0,0,0
1,0.037062,0.00818,0.25,0,0,0.028571,0.030888,0.034483,0,0.1875,2
0,0.001379,0,0,0,0,0,0,0,0,0,0
0,0.024274,0,0,0,0,0,0,0,0,0,0
1,0.03625,0,0.041667,0,0,0,0.011583,0.008621,0,0,0
0,0.000425,0,0,0,0,0,0,0,0,0,0
0,0.00125,0,0,0,0,0,0,0,0,0,0
1,0.025911,0,0,0,0,0.028571,0.007722,0,0,0,0
0,0.000026,0,0,0,0,0,0,0,0,0,0
1,0.037784,0,0.208333,0,0,0.028571,0.011583,0.051724,0,0.25,2
0,0.000335,0,0,0,0,0,0,0,0,0,0
0,0.000696,0,0,0,0,0,0,0,0,0,0
1,0.018808,0,0,0,0,0,0,0,0,0,0
1,0.040117,0.006953,0.458333,0,0,0.028571,0.011583,0.008621,0,0.125,1
0,0.000206,0,0,0,0,0,0,0,0,0,0
0,0.000335,0,0,0,0,0,0,0,0,0,0
0,0.001998,0,0,0,0,0,0,0,0,0,0
1,0.036404,0,0.125,0.023529,0.113475,0.028571,0.011583,0,0.02385,0.125,0
1,0.03799,0,0.333333,0,0,0.028571,0.019305,0,0,0.25,3
0,0.003481,0,0,0,0,0,0,0,0,0,0
0,0.031016,0,0,0,0,0,0,0,0,0,0
1,0.025125,0,0,0,0,0.028571,0.015444,0.008621,0,0,0
1,0.051087,0.005726,0.291667,0,0,0.028571,0.007722,0.060345,0,0.1875,1
0,0.000335,0,0,0,0,0,0,0,0,0,0
1,0.039073,0.013497,0,0,0,0.028571,0.023166,0.008621,0,0,0
0,0.000438,0,0,0,0,0,0,0,0,0,0
0,0.003042,0,0,0,0,0,0,0,0,0,0
0,0.00205,0,0,0,0,0,0,0,0,0,0
1,0.026955,0,0.041667,0,0,0.057143,0.007722,0.017241,0,0.125,1
1,0.006729,0,0.125,0,0,0.028571,0,0.008621,0,0,0
0,0.001328,0,0,0,0,0,0,0,0,0,0
0,0.000245,0,0,0,0,0,0,0,0,0,0
1,0.019324,0,0,0,0,0.028571,0,0,0,0,0
0,0.000039,0,0,0,0,0,0,0,0,0,0
0,0.001689,0,0,0,0,0,0,0,0,0,0
0,0.000039,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0.003519,0,0,0,0,0,0,0,0,0,0
1,0.003777,0,0,0,0,0,0,0,0,0,0
1,0.007657,0,0,0,0,0,0.003861,0,0,0.0625,1
0,0.034664,0,0,0,0,0,0,0,0,0,0
1,0.039524,0,0.291667,0,0,0.057143,0.007722,0.008621,0,0,0
1,0.021038,0.002863,0,0,0,0,0.003861,0,0,0.0625,0
0,0.002913,0,0,0,0,0,0,0,0,0,0
0,0.010184,0,0,0,0,0,0,0,0,0,0
0,0.000851,0,0,0,0,0,0,0,0,0,0
0,0.000013,0,0,0,0,0,0,0,0,0,0
0,0.000232,0,0,0,0,0,0,0,0,0,0
0,0.006085,0,0,0,0,0,0,0,0,0,0
1,0.015121,0,0.041667,0,0,0,0,0.017241,0,0,0
1,0.019543,0,0.083333,0,0,0.028571,0,0,0,0,2
0,0.00214,0,0,0,0,0,0,0,0,0,0
0,0.000451,0,0,0,0,0,0,0,0,0,0
1,0.020059,0,0.125,0,0,0,0,0.008621,0,0.0625,0
0,0.001379,0,0,0,0,0,0,0,0,0,0
0,0.000271,0,0,0,0,0,0,0,0,0,0
0,0.000696,0,0,0,0,0,0,0,0,0,0
0,0.054516,0,0,0,0,0.114286,0.003861,0,0,0,0
0,0.015792,0,0.041667,0,0,0,0,0,0,0,0
0,0.000026,0,0,0,0,0,0,0,0,0,0
1,0.005582,0,0,0.002941,0.003546,0,0,0,0.001704,0,0
1,0.00232,0,0,0,0,0,0,0.008621,0,0,0
0,0.001482,0,0,0,0,0,0,0,0,0,0
0,0.000142,0,0,0,0,0,0,0,0,0,0
1,0.040091,0.011452,0.208333,0,0,0.028571,0.011583,0.051724,0,0.25,2
0,0.004654,0,0,0,0,0,0,0,0,0,0
1,0.019246,0,0,0,0,0,0,0.008621,0,0,0
1,0.036198,0.005317,0.25,0,0,0.028571,0.030888,0.025862,0,0.1875,2
1,0.015095,0,0,0,0,0.028571,0,0,0,0.0625,0
0,0.00098,0,0,0,0,0,0,0,0,0,0
0,0.001715,0,0,0,0,0,0,0,0,0,0
1,0.006484,0,0,0,0,0,0,0,0,0,0
1,0.017957,0,0,0,0,0,0.011583,0,0,0.0625,0
1,0.008495,0,0.083333,0,0,0,0,0,0,0.0625,0
1,0.01721,0.001227,0,0,0,0,0.011583,0,0,0,0
1,0.000915,0,0,0,0,0,0,0,0,0,0
1,0.044436,0.003681,0.041667,0,0,0.057143,0,0,0,0.0625,0
1,0.055354,0,0.083333,1,0,0.085714,0.007722,0,0.030664,0.0625,0
1,0.014747,0,0,0,0,0.057143,0.003861,0,0,0,0
1,0.011305,0.000818,0,0,0,0.028571,0,0.008621,0,0,0
0,0.000413,0,0,0,0,0,0,0,0,0,0
1,0.012234,0,0,0,0,0,0,0,0,0,1
0,0.001031,0,0,0,0,0,0,0,0,0,0
0,0.009178,0,0,0,0,0,0,0,0,0,0
0,0.000245,0,0,0,0,0,0,0,0,0,0
1,0.044474,0,0.416667,0.008824,0.12766,0.028571,0.027027,0,0.025554,0.1875,1
0,0.003004,0,0,0,0,0,0,0,0,0,0
1,0.02876,0,0.041667,0,0,0,0.003861,0,0,0,0
1,0.028322,0,0.041667,0.014706,0.095745,0,0.003861,0,0.028961,0,2
0,0.001276,0,0,0,0,0,0,0,0,0,0
0,0.000786,0,0,0,0,0,0,0,0,0,0
0,0.005917,0,0,0,0,0,0,0,0,0,0
0,0.00009,0,0,0,0,0,0,0,0,0,0
1,0.030964,0,0.041667,0,0,0,0.007722,0.025862,0,0.0625,1
1,0.017081,0,0,0.020588,0,0,0,0,0,0,0
1,0.011666,0,0,0,0,0,0,0,0,0,0
1,0.01797,0,0.25,0,0,0,0.003861,0.017241,0,0,1
1,0.039808,0,0,0.117647,0,0.028571,0.027027,0,0,0,0
1,0.01935,0,0.125,0,0,0,0.011583,0,0,0,1
0,0.000039,0,0,0,0,0,0,0,0,0,0
0,0.002333,0,0,0,0,0,0,0,0,0,0
0,0.001908,0,0,0,0,0,0,0,0,0,0
1,0.000567,0,0,0,0,0,0,0.008621,0,0,0
0,0.000039,0,0,0,0,0,0,0,0,0,0
1,0.030487,0.006953,0,0,0,0.057143,0.019305,0,0,0.1875,3
0,0.00923,0,0,0,0,0,0,0,0,0,0
0,0.001573,0,0,0,0,0,0,0,0,0,0
1,0.033491,0.002454,0,0,0,0.028571,0.011583,0,0,0,1
0,0.002784,0,0,0,0,0,0,0,0,0,0
1,0.011305,0,0.083333,0,0,0,0,0.008621,0,0.125,2
1,0.085042,0.017178,0.083333,0,0,0.057143,0.007722,0,0,0.5,8
0,0.010596,0,0,0,0,0,0,0,0,0,0
0,0.001212,0,0,0,0,0,0,0,0,0,0
1,0.024661,0.033538,0.083333,0,0,0.028571,0.015444,0.017241,0,0.1875,0
1,0.038003,0,0.291667,0.032353,0.021277,0.057143,0.007722,0.017241,0,0.125,7
1,0.029392,0,0.166667,0,0,0,0.007722,0.025862,0,0,3
1,0.019801,0,0,0,0,0.028571,0,0,0,0,0
1,0.03304,0.001636,0,0,0,0.028571,0.007722,0,0,0.0625,0
1,0.034458,0,0.125,0,0,0.028571,0,0,0,0.375,2
1,0.037178,0,0.208333,0,0,0.028571,0.007722,0.051724,0,0.25,2
0,0.000129,0,0,0,0,0,0,0,0,0,0
1,0.014825,0,0,0,0,0,0.007722,0,0,0.1875,0
0,0.000529,0,0,0,0,0,0,0,0,0,0
1,0.043984,0,0.041667,0.147059,0,0,0,0,0,0.0625,2
0,0.001882,0,0,0,0,0,0,0,0,0,0
1,0.020664,0,0,0,0,0,0,0.017241,0,0,0
1,0.000606,0,0,0,0,0,0,0,0,0,0
1,0.045905,0,0.208333,0.105882,0.003546,0.028571,0.007722,0.051724,0,0.25,1
1,0.033646,0,0.166667,0.029412,0.039007,0.028571,0,0,0.010221,0.0625,3
0,0.000116,0,0,0,0,0,0,0,0,0,0
1,0.029301,0,0.041667,0,0,0.028571,0.003861,0.008621,0,0.25,0
0,0.00361,0,0,0,0,0,0,0,0,0,0
1,0.042876,0,0.291667,0,0,0.057143,0,0.137931,0,0,0
0,0.000309,0,0,0,0,0,0,0,0,0,0
1,0.038905,0.011452,0,0,0,0.057143,0.023166,0,0,0,0
0,0.001109,0,0,0,0,0,0,0,0,0,0
1,0.027535,0,0.083333,0,0,0.028571,0.003861,0.017241,0,0,0
1,0.008959,0,0.041667,0,0,0,0.007722,0.008621,0,0.0625,0
1,0.053214,0,0.125,0,0,0.114286,0.019305,0.008621,0,0.125,5
0,0.001637,0,0,0,0,0,0,0,0,0,0
1,0.051474,0.002454,0.083333,0,0,0,0.003861,0.008621,0,0.0625,1
0,0.001238,0,0,0,0,0,0,0,0,0,0
0,0.00009,0,0,0,0,0,0,0,0,0,0
1,0.033749,0,0,0,0,0,0.003861,0.025862,0,0,0
0,0.000954,0,0,0,0,0,0,0,0,0,0
0,0.003145,0,0,0,0,0,0,0,0,0,0
0,0.001096,0,0,0,0,0,0,0,0,0,0
1,0.009398,0,0,0,0,0,0,0,0,0,0
0,0.001534,0,0,0,0,0,0,0,0,0,0
0,0.001263,0,0,0,0,0,0,0,0,0,0
0,0.017635,0,0,0,0,0,0,0,0,0,0
0,0.003133,0,0,0,0,0,0,0,0,0,0
0,0.000606,0,0,0,0,0,0,0,0,0,0
0,0.001122,0,0,0,0,0,0,0,0,0,0
1,0.007941,0,0.041667,0,0,0.028571,0,0,0,0,1
1,0.643252,0,0,0,0,0,0,0,0,0,0
1,0.034161,0.003681,0.208333,0,0,0.028571,0.019305,0,0,0.0625,0
0,0.000052,0,0,0,0,0,0,0,0,0,0
1,0.044513,0.007362,0.166667,0,0,0.028571,0.007722,0.017241,0,0.125,0
0,0.000348,0,0,0,0,0,0,0,0,0,0
1,0.01516,0,0.041667,0,0,0.028571,0.019305,0,0,0,0
1,0.023049,0.004499,0,0,0,0.028571,0,0,0,0,0
1,0.001212,0,0,0,0,0,0,0,0,0,0
0,0.000232,0,0,0,0,0,0,0,0,0,0
0,0.003687,0,0,0,0,0,0,0,0,0,0
0,0.000155,0,0,0,0,0,0,0,0,0,0
1,0.036688,0,0.375,0,0,0,0.011583,0.017241,0,0.125,1
1,0.025705,0,0.041667,0,0,0.028571,0.015444,0.017241,0,0.25,0
1,0.052505,0,0.333333,0.061765,0,0.028571,0.003861,0.025862,0.059625,0.3125,3
0,0.000168,0,0,0,0,0,0,0,0,0,0
1,0.041844,0,0.041667,0.023529,0.205674,0.057143,0.027027,0.008621,0.02385,0.125,0
0,0.074046,0,0,0,0,0,0,0,0,0,0
0,0.005324,0,0,0,0,0,0,0,0,0,0
0,0.00125,0,0,0,0,0,0,0,0,0,0
0,0.01614,0,0,0,0,0,0,0,0,0,0
1,0.020703,0.004908,0.041667,0,0,0,0.019305,0,0,0.0625,0
0,0.001689,0,0,0,0,0,0,0,0,0,0
0,0.004112,0,0,0,0,0,0,0,0,0,0
1,0.027239,0,0.208333,0,0,0.028571,0,0.008621,0,0,0
0,0.0684,0,0,0,0,0,0,0,0,0,0
1,0.031867,0.006135,0,0,0,0.028571,0.007722,0.008621,0,0.0625,3
0,0.000026,0,0,0,0,0,0,0,0,0,0
1,0.026556,0,0,0,0,0,0.015444,0,0,0.0625,1
0,0.011164,0,0,0,0,0,0,0,0,0,0
1,0.024764,0.00409,0,0,0,0.028571,0.011583,0.008621,0,0.0625,0
1,0.002501,0,0,0,0,0,0,0,0,0,0
0,0.001805,0,0,0,0,0,0,0,0,0,0
0,0.000206,0,0,0,0,0,0,0,0,0,0
0,0.010519,0,0,0,0,0,0,0,0,0,0
0,0.000168,0,0,0,0,0,0,0,0,0,0
0,0.000322,0,0,0,0,0,0,0,0,0,0
0,0.000348,0,0,0,0,0,0,0,0,0,0
1,0.025692,0,0.041667,0,0,0,0.007722,0,0,0.0625,0
0,0.004563,0,0,0,0,0,0,0,0,0,0
0,0.000825,0,0,0,0,0,0,0,0,0,0
1,0.028786,0,0,0,0,0.028571,0.003861,0.043103,0,0.0625,0
0,0.002256,0,0,0,0,0,0,0,0,0,0
0,0.002088,0,0,0,0,0,0,0,0,0,0
0,0.000451,0,0,0,0,0,0,0,0,0,0
0,0.000219,0,0,0,0,0,0,0,0,0,0
0,0.002127,0,0,0,0,0,0,0,0,0,0
1,0.004099,0,0,0,0,0,0,0,0,0,0
0,0.000773,0,0,0,0,0,0,0,0,0,0
1,0.032614,0,0.166667,0,0,0,0.007722,0.017241,0,0,0
1,0.049708,0.004908,0.208333,0,0,0,0.015444,0,0,0,0
1,0.023049,0.003272,0,0,0,0,0.007722,0,0,0,1
0,0.000748,0,0,0,0,0,0,0,0,0,0
0,0.000026,0,0,0,0,0,0,0,0,0,0
0,0.000026,0,0,0,0,0,0,0,0,0,0
1,0.032679,0.006544,0.125,0,0,0.028571,0,0,0,0.1875,4
0,0.001637,0,0,0,0,0,0,0,0,0,0
0,0.000039,0,0,0,0,0,0,0,0,0,0
0,0.000799,0,0,0,0,0,0.003861,0,0,0,0
0,0.000026,0,0,0,0,0,0,0,0,0,0
0,0.004718,0,0,0,0,0,0,0,0,0,0
1,0.022675,0,0.041667,0,0,0.028571,0.011583,0,0,0,1
1,0.002333,0,0,0,0,0,0,0,0,0,0
0,0.000245,0,0,0,0,0,0,0,0,0,0
0,0.000193,0,0,0,0,0,0,0,0,0,0
1,0.039137,0,0,0,0,0,0.007722,0.017241,0,0.3125,2
0,0.038712,0,0,0,0,0,0,0,0,0,0
1,0.049231,0,0.083333,0,0,0,0.011583,0.008621,0,0,1
1,0.019478,0,0,0,0,0,0.011583,0,0,0,0
1,0.033336,0,0.041667,0,0,0.028571,0.003861,0.017241,0,0.1875,1
1,0.037655,0,0,0,0,0.142857,0.003861,0.068966,0,0,0
0,0.000361,0,0,0,0,0,0,0,0,0,0
1,0.026401,0,0.041667,0,0,0.057143,0.007722,0,0,0.0625,0
1,0.008328,0,0,0,0,0,0,0,0,0,0
0,0.000529,0,0,0,0,0,0,0,0,0,0
0,0.000284,0,0,0,0,0,0,0,0,0,0
1,0.000606,0,0,0,0,0,0,0,0,0,0
0,0.001547,0,0,0,0,0,0,0,0,0,0
1,0.010803,0,0,0,0,0,0,0.017241,0,0,0
1,0.03567,0,0.416667,0,0,0.028571,0.007722,0.025862,0,0.25,6
0,0.00049,0,0,0,0,0,0,0,0,0,0
0,0.00049,0,0,0,0,0,0,0,0,0,0
1,0.0243,0,0.041667,0,0,0.085714,0,0.017241,0,0.0625,3
1,0.03509,0,0,0,0,0.057143,0.023166,0,0,0.125,0
1,0.028412,0,0.208333,0,0,0.028571,0.027027,0,0,0,0
0,0.026801,0,0,0,0,0.028571,0,0,0,0,0
1,0.050894,0,0,0,0,0,0,0.017241,0,0.125,0
0,0.000309,0,0,0,0,0,0,0,0,0,0
1,0.033581,0,0.041667,0,0,0.028571,0.007722,0.008621,0,0.0625,4
1,0.006716,0,0,0,0,0,0,0.008621,0,0,0
0,0.000142,0,0,0,0,0,0,0,0,0,0
1,0.028902,0,0,0,0,0.028571,0.019305,0.017241,0,0,0
1,0.030281,0,0,0,0,0.028571,0,0.008621,0,0,0
1,0.013097,0,0,0,0,0,0,0,0,0,1
0,0.001444,0,0,0,0,0,0,0,0,0,0
0,0.001057,0,0,0,0,0,0,0,0,0,0
0,0.000155,0,0,0,0,0,0,0,0,0,0
0,0.03924,0,0,0,0,0.057143,0,0,0,0,0
0,0.000026,0,0,0,0,0,0,0,0,0,0
0,0.001611,0,0,0,0,0,0,0,0,0,0
0,0.003829,0,0,0,0,0,0,0,0,0,0
1,0.048896,0,0.125,0.023529,0.134752,0,0.007722,0,0.132879,0,0
0,0.000593,0,0,0,0,0,0,0,0,0,0
0,0.000013,0,0,0,0,0,0,0,0,0,0
0,0.001134,0,0,0,0,0,0,0,0,0,0
0,0.000064,0,0,0,0,0,0,0,0,0,0
0,0.002063,0,0,0,0,0,0,0,0,0,0
1,0.030771,0,0.083333,0.038235,0.195035,0.028571,0.011583,0.017241,0.018739,0.0625,2
0,0.001611,0,0,0,0,0,0,0,0,0,0
0,0.001959,0,0,0,0,0,0,0,0,0,0
0,0.000026,0,0,0,0,0,0,0,0,0,0
1,0.000645,0,0,0,0,0,0,0,0,0,0
1,0.043997,0,0.291667,0,0,0.057143,0.027027,0,0,0,0
0,0.002449,0,0,0,0,0,0,0,0,0,0
1,0.049167,0.010225,0.041667,0,0,0.028571,0.023166,0.008621,0,0.125,0
0,0.004912,0,0,0,0,0,0,0,0,0,0
0,0.000748,0,0,0,0,0,0,0,0,0,0
1,0.038467,0,0.041667,0,0,0.028571,0.003861,0.008621,0,0.1875,3
1,0.030681,0,0.166667,0.102941,0.067376,0.028571,0.027027,0,0.001704,0.0625,1
0,0.0029,0,0,0,0,0,0,0,0,0,0
0,0.00232,0,0,0,0,0,0,0,0,0,0
1,0.029134,0.004908,0.041667,0,0,0.028571,0.007722,0,0,0.25,2
0,0.000142,0,0,0,0,0,0,0,0,0,0
0,0.000683,0,0,0,0,0,0,0,0,0,0
1,0.814716,0.000409,0,0,0,0,0,0,0,0,0
1,0.032821,0.004499,0.083333,0,0,0,0.003861,0,0,0.1875,1
1,0.018151,0,0,0,0,0.057143,0,0.008621,0,0,0
1,0.066982,0,0,0.041176,0.134752,0.028571,0.034749,0.008621,0.052811,0,1
0,0.000619,0,0,0,0,0,0,0,0,0,0
1,0.034896,0.004908,0.166667,0,0,0.028571,0.011583,0.034483,0,0.125,2
0,0.002746,0,0,0,0,0,0,0,0,0,0
1,0.041123,0,0.166667,0,0,0.028571,0.027027,0.008621,0,0.3125,2
0,0.001199,0,0,0,0,0,0,0,0,0,0
1,0.026169,0.003681,0,0,0,0.057143,0.011583,0.008621,0,0,0
1,0.004112,0,0,0.017647,0.003546,0,0,0,0.039182,0,0
0,0.000799,0,0,0,0,0,0,0,0,0,0
0,0.001122,0,0,0,0,0,0,0,0,0,0
0,0.00223,0,0,0,0,0,0,0,0,0,0
0,0.005737,0,0,0,0,0,0,0.017241,0,0,0
0,0.010648,0,0,0,0,0,0,0,0,0,0
1,0.039228,0,0.166667,0,0,0,0,0,0,0,4
1,0.009849,0,0,0.002941,0,0,0,0,0,0,0
1,0.002746,0,0,0,0,0,0,0,0,0,0
1,0.034535,0,0,0,0,0.057143,0.007722,0,0,0.125,0
0,0.00018,0,0,0,0,0,0,0,0,0,0
1,0.02809,0,0.166667,0,0,0,0.007722,0.025862,0,0,1
0,0.001212,0,0,0,0,0,0,0,0,0,0
1,0.040607,0,0,0,0,0.028571,0.007722,0,0,0,0
0,0.000322,0,0,0,0,0,0,0,0,0,0
1,0.039705,0,0.25,0,0,0.028571,0.023166,0,0,0.0625,2
0,0.000026,0,0,0,0,0,0,0,0,0,0
0,0.000554,0,0,0,0,0,0,0,0,0,0
1,0.037075,0,0.041667,0,0,0,0.019305,0.008621,0,0,1
0,0.092133,0,0,0,0,0,0,0.008621,0,0,0
1,0.010841,0,0,0,0,0,0,0,0,0,0
1,0.025795,0,0.125,0,0,0,0.007722,0,0,0,0
0,0.000761,0,0,0,0,0,0,0,0,0,0
1,0.007696,0,0,0,0.010638,0,0,0,0,0,0
0,0.052621,0,0,0,0,0,0,0,0,0,0
0,0.000413,0,0,0,0,0,0,0,0,0,0
1,0.032563,0,0,0,0,0.028571,0.007722,0.008621,0,0,0
0,0.001405,0,0,0,0,0,0,0,0,0,0
1,0.037178,0,0.166667,0,0,0.028571,0.007722,0.017241,0,0.25,0
0,0.000915,0,0,0,0,0,0,0,0,0,0
0,0.009178,0,0,0,0,0,0,0,0,0,0
0,0.000967,0,0,0,0,0,0,0,0,0,0
1,0.049682,0.006953,0.333333,0,0,0.028571,0.034749,0.008621,0,0.0625,3
1,0.03701,0,0.083333,0,0,0,0.007722,0.008621,0,0,0
0,0.000516,0,0,0,0,0,0,0,0,0,0
0,0.002617,0,0,0,0,0,0,0,0,0,0
0,0.032666,0,0,0,0,0,0,0.017241,0,0,0
1,0.027819,0,0,0,0,0.057143,0.003861,0.008621,0,0.0625,1
1,0.031725,0.005317,0.125,0.023529,0.08156,0.028571,0.007722,0.008621,0.017036,0.0625,0
0,0.000232,0,0,0,0,0,0,0,0,0,0
0,0.000322,0,0,0,0,0,0,0,0,0,0
0,0.000413,0,0,0,0,0,0,0,0,0,0
1,0.031184,0.004499,0.125,0,0,0.057143,0.007722,0,0,0.1875,0
1,0.02176,0,0,0,0,0.028571,0.007722,0,0,0.125,3
0,0.002965,0,0,0,0,0,0,0,0,0,0
0,0.000761,0,0,0,0,0,0,0,0,0,0
1,0.023578,0,0.291667,0,0,0.028571,0.015444,0,0,0,0
0,0.000103,0,0,0,0,0,0,0,0,0,0
1,0.053356,0.008589,0.375,0,0,0.028571,0.007722,0.017241,0,0.1875,0
0,0.000155,0,0,0,0,0,0,0,0,0,0
1,0.033375,0.008589,0,0,0,0.057143,0.003861,0,0,0.1875,0
0,0.000877,0,0,0,0,0,0,0,0,0,0
0,0.001302,0,0,0,0,0,0,0,0,0,0
0,0.000013,0,0,0,0,0,0,0,0,0,0
0,0.00254,0,0,0,0,0,0,0,0,0,0
1,0.024609,0,0,0,0,0.028571,0.011583,0,0,0.0625,2
1,0.032021,0.005317,0,0,0,0.028571,0.007722,0,0,0.0625,0
0,0.000155,0,0,0,0,0,0,0,0,0,0
1,0.022534,0,0.166667,0,0,0.057143,0.003861,0.017241,0,0,2
0,0.00018,0,0,0,0,0,0,0,0,0,0
1,0.004757,0,0,0,0,0.028571,0,0.008621,0,0,0
0,0.001676,0,0,0,0,0,0,0,0,0,0
0,0.000361,0,0,0,0,0,0,0,0,0,0
0,0.000219,0,0,0,0,0,0,0,0,0,0
0,0.000464,0,0,0,0,0,0,0,0,0,0
0,0.000529,0,0,0,0,0,0,0,0,0,0
0,0.09074,0,0,0,0,0,0,0.172414,0,0,0
1,0.007193,0,0.083333,0,0,0,0,0.017241,0,0,0
0,0.002888,0,0,0,0,0,0,0,0,0,0
0,0.000477,0,0,0,0,0,0,0,0,0,0
0,0.001212,0,0,0,0,0,0,0,0,0,0
1,0.03362,0,0,0,0,0.057143,0.007722,0.008621,0,0.3125,0
0,0.001006,0,0,0,0,0,0,0,0,0,0
0,0.00049,0,0,0,0,0,0,0,0,0,0
1,0.004228,0,0,0,0,0,0,0,0,0.0625,0
0,0.000374,0,0,0,0,0,0,0,0,0,0
0,0.001392,0,0,0,0,0,0,0,0,0,0
0,0.000335,0,0,0,0,0,0,0,0,0,0
0,0.001611,0,0,0,0,0,0,0,0,0,0
0,0.000748,0,0,0,0,0,0,0,0,0,0
1,0.040272,0,0.291667,0,0,0.028571,0.027027,0.017241,0,0.0625,1
0,0.001289,0,0,0,0,0,0,0,0,0,0
0,0.000245,0,0,0,0,0,0,0,0,0,0
1,0.028515,0.00409,0,0,0,0,0.007722,0,0,0.0625,0
0,0.001044,0,0,0,0,0,0,0,0,0,0
1,0.038312,0,0.333333,0,0,0,0.023166,0,0,0.125,2
0,0.000155,0,0,0,0,0,0,0,0,0,0
1,0.029778,0,0.041667,0,0,0.057143,0.003861,0.008621,0,0,0
1,0.008444,0,0,0,0,0,0,0.008621,0,0,0
1,0.038699,0,0,0,0,0,0,0,0,0,0
0,0.090263,0,0,0,0,0,0,0,0,0,0
0,0.001238,0,0,0,0,0,0,0,0,0,0
1,0.003468,0,0,0,0,0,0,0,0,0,0
0,0.000516,0,0,0,0,0,0,0,0,0,0
0,0.000193,0,0,0,0,0,0,0,0,0,0
0,0.000567,0,0,0,0,0,0,0,0,0,0
0,0.000309,0,0,0,0,0,0,0,0,0,0
1,0.033311,0,0.083333,0.029412,0,0.028571,0.019305,0.017241,0,0.3125,3
0,0.0029,0,0,0,0,0,0,0,0,0,0
1,0.037771,0,0,0,0,0.028571,0.019305,0.017241,0,0.0625,3
1,0.02751,0,0.166667,0,0,0.028571,0.007722,0,0,0.0625,0
