Class,TextLength,2e,account,bank,br,div,kin,mail,million,money,mr,nbsp,security,state,strong,sum,time,transaction,transfer,united,years
0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.957344
0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1915,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
0,15285,0,0,0,0,0,0,0,0,0,5.347549,0,10.957344,21.914688,0,0,9.082874,0,10.542306,26.593904,23.914688
1,1768,0,10.082874,0,0,0,0,0,0,12.542306,0,0,25.970476,0,0,0,0,23.914688,0,0,0
1,2568,35.870537,10.082874,0,0,0,0,18.299978,10.734952,12.542306,0,0,25.970476,0,0,11.957344,9.082874,0,10.542306,0,0
1,2211,0,0,0,0,0,0,9.149989,21.469904,35.644707,0,0,28.324326,0,0,0,0,11.957344,0,0,23.914688
0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1351,0,26.063852,9.734952,0,0,0,0,10.734952,12.542306,5.347549,0,0,0,0,0,0,11.957344,21.084612,0,0
0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,133,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
1,3664,0,27.546623,19.469904,0,0,0,9.149989,10.734952,36.733768,14.609616,0,25.970476,0,0,0,0,28.34062,10.542306,0,0
1,2874,37.814281,0,9.734952,0,0,0,0,10.734952,29.727064,0,0,21.914688,0,0,0,0,11.957344,21.084612,0,23.914688
0,1719,0,0,0,0,0,0,0,0,0,0,0,0,28.324326,0,0,0,0,0,0,0
1,872,0,10.082874,0,0,0,0,0,0,25.084612,0,0,10.957344,10.957344,0,11.957344,0,0,0,0,0
1,4746,0,34.198566,25.164486,32.705894,0,0,0,10.734952,39.594303,12.674459,25.164486,0,0,9.957344,0,0,11.957344,24.986776,11.220378,0
0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2555,0,28.655106,26.596092,0,0,11.220378,9.149989,21.469904,0,10.695099,0,0,0,0,0,0,11.957344,24.986776,0,11.957344
0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3897,0,23.897858,28.511621,32.757473,0,32.862122,9.149989,25.443377,35.644707,0,30.292007,0,0,0,11.957344,0,11.957344,21.084612,0,11.957344
0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1705,0,0,0,0,0,0,0,10.734952,0,0,0,0,0,0,11.957344,0,0,0,0,23.914688
1,2747,22.440756,0,0,0,0,0,9.149989,10.734952,32.421391,0,0,21.914688,0,0,0,0,11.957344,0,0,11.957344
0,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.082874,0,0,0,0
0,111,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
1,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.542306,0,0
1,2418,0,26.063852,19.469904,0,0,0,0,0,12.542306,0,0,0,0,0,23.914688,9.082874,32.667713,21.084612,0,0
0,1245,0,0,0,8.734952,0,0,0,0,0,0,0,0,25.970476,0,0,0,0,0,0,0
0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.34062,0,0,0
1,2949,0,0,29.204857,0,0,22.440756,0,10.734952,36.733768,0,0,0,0,0,23.914688,9.082874,28.34062,0,0,11.957344
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3233,0,20.165749,9.734952,0,0,0,9.149989,10.734952,29.727064,5.347549,0,21.914688,0,9.957344,11.957344,0,23.914688,0,22.440756,0
0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2598,0,0,0,0,0,0,0,10.734952,35.644707,5.347549,0,21.914688,0,0,11.957344,0,23.914688,0,0,0
1,2468,0,0,23.073233,0,0,0,0,10.734952,32.421391,0,0,0,0,0,0,9.082874,23.914688,0,0,0
0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2577,38.283356,20.165749,19.469904,0,0,0,0,29.328114,34.265842,10.695099,0,0,0,0,0,9.082874,28.34062,24.986776,11.220378,0
1,662,0,10.082874,0,0,0,0,0,10.734952,0,5.347549,0,0,0,0,0,0,0,0,11.220378,0
1,1570,0,10.082874,0,27.924854,21.18025,0,0,10.734952,12.542306,5.347549,30.73188,10.957344,0,33.7728,0,0,0,21.084612,0,0
1,1504,0,23.897858,19.469904,0,0,0,9.149989,0,0,0,0,0,0,0,11.957344,0,28.34062,0,0,0
1,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1072,0,0,0,0,0,0,0,0,0,0,0,0,21.914688,9.957344,0,9.082874,0,0,0,11.957344
1,3675,34.334595,0,0,0,0,0,9.149989,10.734952,0,0,0,0,0,0,0,0,11.957344,0,0,0
1,4116,0,33.746838,25.164486,26.729139,21.563,0,0,10.734952,39.02758,12.674459,28.511621,0,10.957344,9.957344,0,0,11.957344,21.084612,11.220378,0
0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1539,0,0,0,0,0,0,0,0,0,0,0,0,25.970476,0,0,0,0,0,0,0
0,244,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,398,0,0,0,0,0,0,9.149989,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.082874,0,0,0,35.020538
0,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2485,0,10.082874,0,0,0,0,0,25.443377,34.265842,5.347549,0,21.914688,0,0,30.909286,0,0,21.084612,0,0
0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,198,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
0,4359,0,0,23.073233,0,0,0,0,0,0,0,0,31.140312,21.914688,0,0,0,0,0,22.440756,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.082874,0,0,0,0
0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2112,0,0,9.734952,0,0,0,0,21.469904,25.084612,0,0,10.957344,10.957344,0,11.957344,0,23.914688,0,11.220378,0
1,2482,0,20.165749,9.734952,0,0,0,0,10.734952,32.421391,0,0,21.914688,0,0,11.957344,9.082874,32.667713,0,0,11.957344
0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3342,0,23.897858,19.469904,0,0,0,0,10.734952,0,0,0,0,0,0,11.957344,9.082874,30.909286,24.986776,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,222,0,0,0,0,0,0,0,0,0,0,0,0,21.914688,0,0,0,0,0,0,0
0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,640,0,0,0,0,0,0,18.299978,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,668,0,0,0,0,0,0,9.149989,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3487,0,33.221146,19.469904,0,0,0,0,29.328114,35.644707,13.823215,0,0,0,9.957344,11.957344,0,11.957344,27.251467,26.593904,0
0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2200,0,20.165749,0,29.968794,0,11.220378,23.65238,0,25.084612,5.347549,29.204857,0,0,0,0,0,11.957344,0,0,0
1,207,0,0,0,0,0,0,0,0,0,5.347549,0,0,0,0,0,0,0,0,0,0
1,481,0,0,0,8.734952,16.778507,0,0,0,0,5.347549,0,0,0,0,0,0,0,0,0,0
0,1434,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,9.082874,0,0,0,0
0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1250,0,0,0,0,0,0,0,10.734952,0,0,0,10.957344,0,0,11.957344,0,0,10.542306,0,23.914688
1,2852,0,0,9.734952,0,0,0,9.149989,10.734952,34.265842,5.347549,0,21.914688,0,0,11.957344,0,0,0,0,28.34062
1,4299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,411,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3601,0,23.897858,29.204857,0,0,31.887844,0,0,35.644707,12.674459,0,0,0,0,23.914688,0,11.957344,10.542306,0,11.957344
1,3296,0,10.082874,27.666325,0,0,22.440756,0,10.734952,29.727064,12.674459,0,0,0,0,11.957344,9.082874,32.667713,0,0,11.957344
0,8410,0,10.082874,0,0,0,0,0,0,0,10.695099,0,0,10.957344,0,0,18.165749,0,0,11.220378,0
1,1330,11.220378,10.082874,0,0,0,0,0,0,29.727064,10.695099,0,0,0,0,0,0,11.957344,0,0,0
0,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.593904,0
1,1167,32.862122,0,0,0,0,11.220378,0,10.734952,12.542306,5.347549,0,0,0,0,0,0,0,10.542306,11.220378,11.957344
0,318,0,0,0,0,0,0,0,0,0,0,0,0,21.914688,0,0,0,0,0,0,0
0,5122,0,0,0,0,0,0,0,10.734952,0,0,0,21.914688,10.957344,0,0,23.478891,0,0,0,11.957344
0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,480,0,0,0,0,0,0,18.299978,0,0,5.347549,0,0,0,0,0,0,0,0,0,0
0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1055,0,0,0,0,0,0,18.299978,0,0,0,0,10.957344,0,0,0,0,0,0,0,0
1,3252,0,20.165749,23.073233,0,0,31.887844,18.299978,10.734952,35.644707,5.347549,0,0,0,0,11.957344,0,23.914688,21.084612,0,11.957344
0,142,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
1,2138,0,10.082874,9.734952,0,0,0,21.686787,10.734952,29.727064,0,0,10.957344,0,0,23.914688,0,23.914688,10.542306,0,0
1,5460,0,27.546623,29.204857,8.734952,23.135336,11.220378,0,10.734952,12.542306,12.674459,33.8927,0,0,34.960964,23.914688,0,33.982269,24.986776,11.220378,23.914688
0,128,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
1,2212,0,10.082874,9.734952,0,0,11.220378,0,10.734952,25.084612,0,0,0,0,0,0,9.082874,0,0,11.220378,0
1,3519,0,26.063852,29.204857,0,0,30.654306,0,21.469904,34.265842,0,0,0,0,0,11.957344,0,28.34062,21.084612,0,0
1,2258,0,23.897858,0,0,0,0,0,0,0,0,0,10.957344,0,0,30.909286,0,0,28.8018,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3321,0,20.165749,9.734952,0,0,0,9.149989,10.734952,25.084612,5.347549,0,21.914688,0,0,11.957344,0,23.914688,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1300,0,0,0,0,0,0,9.149989,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2927,35.870537,20.165749,0,0,0,0,9.149989,10.734952,35.644707,0,0,28.324326,0,0,23.914688,0,0,24.986776,0,0
0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,141,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,9.082874,0,0,0,0
1,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,332,0,0,0,0,0,0,0,0,0,0,0,0,21.914688,0,0,0,0,0,0,0
1,3387,0,20.165749,9.734952,0,0,0,0,10.734952,0,12.674459,0,10.957344,0,0,0,9.082874,11.957344,21.084612,0,0
1,1050,0,0,0,0,0,0,0,10.734952,29.727064,0,0,10.957344,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,129,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
0,9924,0,10.082874,9.734952,0,0,0,0,0,0,0,0,0,0,19.914688,0,0,0,0,36.637264,11.957344
1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.957344,0,0,0,0,0
1,594,0,10.082874,0,0,0,0,0,0,12.542306,0,0,0,0,0,11.957344,0,11.957344,10.542306,0,0
1,1992,0,10.082874,23.073233,29.235415,12.282854,29.004257,9.149989,0,0,5.347549,29.204857,0,0,0,0,0,30.909286,0,0,0
1,1401,0,0,0,0,0,0,0,0,35.644707,10.695099,0,10.957344,0,0,11.957344,0,11.957344,0,0,0
0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2707,0,28.655106,19.469904,0,0,0,0,10.734952,35.644707,12.674459,0,0,0,0,11.957344,0,11.957344,24.986776,11.220378,0
0,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1131,0,0,0,0,0,0,18.299978,0,0,0,0,0,0,0,0,0,11.957344,0,0,0
1,3079,0,10.082874,23.073233,0,0,0,0,0,32.421391,5.347549,0,10.957344,0,0,11.957344,9.082874,0,0,11.220378,23.914688
1,1278,0,10.082874,0,0,0,0,0,10.734952,12.542306,5.347549,0,10.957344,0,0,0,0,0,21.084612,0,0
1,1831,0,23.897858,9.734952,0,0,0,0,10.734952,12.542306,0,0,21.914688,0,0,23.914688,0,23.914688,10.542306,11.220378,11.957344
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2618,0,0,0,0,0,0,0,0,12.542306,12.674459,0,29.935692,0,0,0,0,0,0,11.220378,0
1,1887,0,10.082874,9.734952,0,0,0,0,10.734952,12.542306,0,0,0,21.914688,0,23.914688,0,30.909286,10.542306,11.220378,0
0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,9.957344,0,0,0,0,0,0
0,64,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,236,0,0,0,0,0,0,9.149989,0,0,0,0,0,10.957344,0,0,0,0,0,0,0
0,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.220378,0
1,3197,0,0,0,0,0,0,0,0,35.644707,10.695099,0,10.957344,10.957344,0,0,9.082874,23.914688,21.084612,0,11.957344
0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,862,0,0,0,0,0,0,0,0,0,0,0,0,25.970476,0,0,0,0,0,0,0
0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3294,0,20.165749,26.596092,0,0,30.654306,0,0,12.542306,13.823215,0,0,0,0,23.914688,9.082874,28.34062,10.542306,0,11.957344
0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1499,30.654306,20.165749,0,0,0,0,9.149989,10.734952,0,0,0,0,0,0,11.957344,9.082874,0,0,11.220378,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2747,22.440756,0,0,0,0,0,9.149989,10.734952,32.421391,0,0,21.914688,0,0,0,0,11.957344,0,0,11.957344
1,3415,0,23.897858,9.734952,0,0,0,9.149989,21.469904,0,10.695099,0,0,0,9.957344,11.957344,9.082874,32.667713,24.986776,0,0
0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3541,0,30.248623,31.121765,0,0,30.654306,0,10.734952,35.644707,15.197511,0,0,0,0,0,9.082874,11.957344,21.084612,22.440756,11.957344
1,4050,0,0,0,29.235415,0,0,26.003885,0,29.727064,0,0,0,0,0,0,18.165749,0,0,0,0
0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1920,0,28.655106,19.469904,0,0,0,0,10.734952,34.265842,5.347549,0,0,0,0,0,9.082874,28.34062,0,0,0
1,1761,0,0,9.734952,0,0,0,9.149989,21.469904,12.542306,10.695099,0,0,0,0,0,0,23.914688,10.542306,0,0
0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1824,0,26.063852,25.164486,0,0,0,18.299978,10.734952,29.727064,0,0,0,0,0,23.914688,0,11.957344,21.084612,11.220378,0
0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1900,0,10.082874,19.469904,0,0,0,0,0,12.542306,0,0,0,0,0,0,0,0,0,0,0
0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2055,0,0,0,0,0,0,0,10.734952,12.542306,10.695099,0,0,10.957344,0,0,0,0,0,0,0
1,2726,0,26.063852,29.789162,0,0,29.004257,0,10.734952,32.421391,5.347549,0,0,0,0,23.914688,9.082874,23.914688,0,22.440756,11.957344
1,12525,0,0,0,0,0,0,24.997961,36.62711,0,0,0,0,0,0,0,24.814602,0,0,0,37.207367
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2312,33.661133,10.082874,0,23.864071,19.633589,0,21.686787,10.734952,29.727064,0,28.511621,25.970476,0,0,11.957344,0,11.957344,0,0,0
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1916,0,0,25.164486,0,0,0,9.149989,0,12.542306,0,0,0,0,0,11.957344,0,11.957344,0,0,0
0,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.082874,0,0,0,0
0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,986,0,10.082874,19.469904,0,0,0,0,10.734952,25.084612,12.674459,0,0,0,0,0,0,0,28.8018,11.220378,0
1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3224,26.593904,10.082874,23.073233,0,0,26.593904,0,0,12.542306,5.347549,0,0,10.957344,0,11.957344,0,30.909286,0,0,0
0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2009,0,0,0,0,0,0,0,10.734952,34.265842,0,0,10.957344,0,0,0,9.082874,0,0,0,0
1,1184,0,10.082874,9.734952,0,0,0,0,0,0,0,0,10.957344,0,0,0,0,28.34062,10.542306,0,0
1,728,0,0,0,0,0,0,0,0,0,5.347549,0,0,0,9.957344,0,18.165749,11.957344,0,0,0
0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,501,0,0,19.469904,0,0,11.220378,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3131,0,20.165749,26.596092,0,0,29.004257,0,10.734952,29.727064,15.197511,0,0,0,0,23.914688,9.082874,28.34062,10.542306,0,11.957344
1,2315,0,10.082874,9.734952,0,0,0,9.149989,0,0,5.347549,0,21.914688,0,0,11.957344,0,11.957344,0,0,0
0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,162,0,0,0,0,0,0,0,0,0,0,0,0,10.957344,0,0,9.082874,0,0,0,0
1,1325,0,23.897858,0,0,0,0,0,0,12.542306,10.695099,0,0,0,0,11.957344,0,11.957344,0,0,0
1,2847,0,0,25.164486,0,0,0,0,10.734952,32.421391,5.347549,0,0,0,0,11.957344,0,0,0,0,23.914688
0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3141,0,0,0,0,0,0,0,0,32.421391,0,0,29.935692,0,0,0,0,11.957344,21.084612,0,0
0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3758,0,27.546623,9.734952,0,0,11.220378,9.149989,10.734952,34.265842,0,0,0,0,0,0,0,0,29.960791,0,0
1,1716,0,26.063852,19.469904,0,0,0,9.149989,0,12.542306,0,0,0,0,0,0,9.082874,30.909286,27.251467,0,0
1,3232,0,28.655106,29.204857,0,0,22.440756,0,0,34.265842,10.695099,0,0,0,0,23.914688,18.165749,30.909286,24.986776,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1541,0,0,0,0,0,0,0,0,0,0,0,0,32.091751,0,0,0,0,0,0,0
0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8021,0,0,0,0,0,0,0,0,0,0,0,25.970476,25.970476,0,0,18.165749,0,0,0,0
1,1305,0,20.165749,19.469904,0,0,11.220378,9.149989,10.734952,25.084612,0,0,0,0,0,0,0,11.957344,0,11.220378,11.957344
1,530,0,0,0,0,12.282854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,74,0,0,9.734952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2691,0,0,23.073233,0,0,0,0,0,34.265842,0,0,0,0,0,0,18.165749,0,0,0,0
0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1849,22.440756,0,0,0,0,11.220378,9.149989,10.734952,12.542306,0,0,10.957344,0,9.957344,11.957344,0,23.914688,0,11.220378,0
0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3640,0,10.082874,23.073233,0,0,11.220378,0,21.469904,29.727064,0,0,32.091751,0,0,0,0,0,0,22.440756,11.957344
0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3361,0,0,0,0,0,0,0,0,0,12.674459,0,0,0,0,0,0,0,10.542306,26.593904,0
1,3252,0,27.546623,19.469904,0,0,0,9.149989,25.443377,32.421391,12.674459,0,25.970476,0,0,23.914688,0,11.957344,0,26.593904,0
